id	main_id	ra	dec	otype
"PK 028-04  2"	"PN Th  1-I"	284.69665268671	-5.38324168852	"LP*"
"PK 033-06  1"	"NGC  6772"	288.6515541666667	-2.706955555555556	"PN"
"PK 032-06  1"	"PN K  2-10"	288.25	-3.533333333333333	"?"
"PK 032-08  1"	"PN ARO  318"	290.50720215815	-4.2006092959	"PN"
"PK 034-10  1"	"PN HDW   11"	292.7801090378445	-3.7089649401625002	"PN"
"PK 013+32  1"	"PN Sn    1"	245.26832900826997	-0.26963348887	"PN"
"PK 028+05  1"	"PN K  3-2"	276.25235520274	-1.51458273831	"PN"
"PK 027+04  1"	"PN M  2-43"	276.66687508568	-2.7159344919200006	"PN"
"PK 028+02  1"	"PN K  3-7"	278.5566666666667	-2.4603055555555557	"PN"
"PK 030+03  1"	"PN A66   47"	278.84401527705	-0.23086966401999998	"PN"
"PK 031+01  1"	"PN PC   20"	280.764475	-0.2771472222222222	"PN"
"PK 031-00  1"	"PN WeSb    4"	282.66792499999997	-1.0531000000000001	"PN"
"PK 031-00  2"	"PN HaTr   10"	282.60310416666664	-1.6721944444444443	"PN"
"PK 032-02  1"	"PN M  1-66"	284.60933333333327	-1.0626666666666666	"PN"
"PK 033-02  1"	"NGC  6741"	285.65458333333333	-0.44908333333333333	"PN"
"PK 032-03  2"	"PN K  3-20"	285.54232529147	-1.8126126711500001	"PN"
"PK 032-02  2"	"PN K  3-19"	285.40239583333334	-1.3188472222222223	"PN"
"PK 032-03  1"	"PN K  3-18"	285.1451227236016	-2.1994348262177774	"PN"
"PK 033-01  1"	"PN Sa  3-151"	284.71548997529	-0.54838769128	"PN"
"PK 033-04  1"	"PN K  4-17"	287.3520833333333	-1.1513888888888888	"PN?"
"PK 034-06  1"	"NGC  6778"	289.6039759722496	-1.5964320566336112	"PN"
"PK 033-05  1"	"PN A66   55"	287.6073666666667	-2.33985	"PN"
"PK 028+10  1"	"PN WeSb    3"	271.50319166666674	0.3773805555555555	"PN"
"PK 030+08  1"	"PN K  4-1"	274.13573989469	1.8841665768000002	"*"
"PK 032+07  2"	"PN PC   19"	276.18552315853	2.4911122308099998	"PN"
"PK 030+06  1"	"SH  2-68"	276.24345600621	0.86000590252	"PN"
"PK 032+05  1"	"PN K  3-4"	277.7509458333333	2.4242638888888886	"PN"
"PK 031+05  1"	"PN K  3-3"	276.7884833333333	1.2400916666666666	"PN"
"PK 030+04  1"	"PN K  3-6"	278.32290391749996	0.19632850668999996	"PN"
"PK 034+02  1"	"PN K  3-13"	281.35278425518993	2.0237156528300004	"PN"
"PK 034+01  1"	"[KW97] 35-4"	282.0788416666666	1.7185111111111113	"TT*"
"PK 035-02  1"	"V* V1561 Aql"	286.16480547737	1.3716337848000002	"Mi*"
"PK 034-02  1"	"PN K  4-15"	286.22609839843	0.3399401283	"*"
"PK 036-01  1"	"SH  2-71"	285.50118742649	2.15304923096	"PN"
"PK 036-02  1"	"PN HaTr   13"	287.0089541666666	2.356736111111111	"PN"
"PK 037-04  1"	"IRAS 19128+0227"	288.83947590371	2.550579210710001	"Mi*"
"PK 037-03  3"	"PN K  3-25"	288.39038058117	2.30362522019	"Sy*"
"PK 037-03  1"	"IRAS 19096+0232"	288.03798497402	2.63253267707	"LP*"
"PK 035-05  1"	"PN K  3-26"	288.6632416666667	0.22674722222222224	"PN"
"PK 037-05  1"	"PN A66   58"	289.5853166666667	1.7832277777777776	"PN"
"PK 037-06  1"	"NGC  6790"	290.7373874	1.5128892	"PN"
"PK 036-06  1"	"PN K  4-25"	290.60420088235	0.21078521969	"Mi*"
"PK 037-06  2"	"V* V850 Aql"	290.89447293181	0.63292478847	"Sy*"
"PK 042-14  1"	"NGC  6852"	300.1633752811	1.72803369265	"PN"
"PK 027+16  1"	"PN DeHt    2"	265.42041692367	3.11598389827	"PN"
"PK 032+07  1"	"PN K  3-1"	275.8405416666666	3.6078333333333332	"PN"
"PK 034+06  1"	"PN K  3-5"	277.94095073143	4.08592197968	"PN"
"PK 035+05  1"	"IRAS 18324+0502"	278.72429813389	5.08118126811	"Mi*"
"PK 038-00  1"	"PN HaTr   12"	285.94694994813	5.161401376770001	"PN"
"PK 036-01  2"	"PN HaTr   11"	285.74738750000006	3.0391027777777775	"PN"
"PK 040-03  1"	"PN K  3-30"	289.1154078399108	5.222055282163334	"PN"
"PK 039-02  1"	"PN M  2-47"	288.3939336893	4.63444831183	"PN"
"PK 038-04  1"	"PN K  4-22"	289.4510383062299	2.8207081553000006	"LP*"
"PK 038-03  3"	"PN K  2-11"	288.5708333333334	3.579722222222222	"?"
"PK 038-03  2"	"PN M  1-69"	288.4745416666666	3.6282722222222223	"PN"
"PK 037-03  2"	"PN A66   56"	288.2753703053741	2.879808693977222	"PN"
"PK 037-02  1"	"PN Ap  3-1"	287.65055021038	2.8244880154100005	"Sy*"
"PK 038-03  1"	"PN K  4-19"	288.344176185	3.41672483168	"PN"
"PK 043-13  1"	"PN A66   67"	299.61259118176	3.0500026503800006	"PN"
"PK 034+11  1"	"NGC  6572"	273.02632579548	6.853618870899999	"PN"
"PK 038+07  1"	"PN K  1-25"	278.29270467	8.305994870000003	"Opt"
"PK 037+07  1"	"PN K  4-2"	278.06317231416	7.23480477965	"Mi*"
"PK 036+06  1"	"PN K  4-3"	278.45660931213	5.88530480704	"LP?"
"PK 038+04  1"	"PN K  4-4"	281.04374704925	6.7819744642	"*"
"PK 037+04  1"	"IPHAS J184446.08+060703.5"	281.19200538289	6.11765597661	"Sy*"
"PK 038+02  1"	"PN YM   16"	283.7387666666666	6.04196111111111	"PN"
"PK 020-02  1"	"PK 020-02  1"	283.68749999999994	6.031666666666666	"PN"
"PK 039+02  1"	"PN K  3-17"	284.0756833333333	7.123855555555555	"PN"
"PK 040-00  1"	"PN A66   53"	286.6912916666667	6.397908333333333	"PN"
"PK 041-00  1"	"PN HaTr   14"	287.30710431605996	7.0956245321199996	"PN"
"PK 042-01  1"	"PN K  4-20"	288.38176653733	7.456060536089999	"*"
"PK 041-02  1"	"NGC  6781"	289.61702083333336	6.538691666666667	"PN"
"PK 043-03  1"	"PN M  4-14"	290.2529916666667	7.614547222222221	"PN"
"PK 044-05  1"	"PN K  3-36"	293.1648208333334	7.4643250000000005	"PN"
"PK 042-06  1"	"NGC  6807"	293.6397083333333	5.684027777777778	"PN"
"PK 044-10  1"	"PN K  4-36"	297.39122408878	5.31106953895	"LP*"
"PK 044-09  1"	"Z 397-5"	296.39508	5.56436	"AG?"
"PK 036+17  1"	"PN A66   43"	268.38448656592	10.6233918771	"PN"
"PK 038+12  1"	"PN Cn  3-1"	274.39208959822	10.150918030109999	"PN"
"PK 040+07  1"	"LEDA   86290"	279.1009833333334	10.312977777777778	"AG?"
"PK 042+05  1"	"PN K  3-14"	282.13671338411	10.597420820099998	"PN"
"PK 041+04  1"	"PN K  3-15"	282.92308333333335	9.914611111111112	"PN"
"PK 043+03  1"	"PN M  1-65"	284.14014540114	10.86933014739	"PN"
"PK 043+01  1"	"PN K  4-13"	286.04671294882	10.179602725540004	"LP*"
"PK 042+01  1"	"PN K  4-11"	285.89153895785	8.74007200768	"*"
"PK 043+02  1"	"IRAS 18599+1013"	285.574388	10.292387	"PN"
"PK 046-03  1"	"PN PB    9"	291.93671827282	10.4057494767	"PN"
"PK 045-02  1"	"PN Vy  2-2"	291.0926625695556	9.898960861785	"PN"
"PK 045-04  1"	"NGC  6804"	292.89643902328	9.225360727830001	"PN"
"PK 046-04  1"	"NGC  6803"	292.81867750822914	10.056005611216946	"PN"
"PK 025+40  1"	"IC 4593"	242.93561644285	12.07139760794	"PN"
"PK 036+21  1"	"PN Y-C   44"	264.60819458787	12.683277180449998	"PN?"
"PK 036+20  1"	"PN Y-C   45"	265.77257257469705	12.34253635846389	"PN?"
"PK 044+05  1"	"PN K  3-16"	283.256625	12.266722222222223	"PN"
"PK 044+05  2"	"PN G044.1+05.8"	282.69525449711	12.624956629109999	"PN"
"PK 045+01  1"	"PN K  3-22"	287.3608333333333	12.01238888888889	"Sy*"
"PK 044+01  1"	"PN K  3-23"	287.4301209865	11.08749989833	"Em*"
"PK 045-00  1"	"HaroChavira  58"	288.62661081333	10.846007520480002	"Mi*"
"PK 045-01  1"	"PN K  3-33"	290.61111452414	10.689239147570001	"PN"
"PK 048-02  1"	"PN PB   10"	292.06036249999994	12.326975	"PN"
"PK 047-03  1"	"V* V976 Aql"	292.57728330824	11.393141780950002	"Mi*"
"PK 047-04  1"	"PN A66   62"	293.3245354548713	10.616600495300833	"PN"
"PK 043+11  1"	"PN M  3-27"	276.9510994377599	14.48501851361	"PN"
"PK 044+10  1"	"PN We  3-1"	278.5096125	14.81948888888889	"PN"
"PK 044+08  1"	"IRAS 18378+1408"	280.0290407072	14.195776928780003	"Mi*"
"PK 048+04  2"	"PN K  4-16"	286.21460657967	15.794201460440005	"PN"
"PK 047+04  1"	"PN K  3-21"	285.66829913395	14.48022100702	"PN"
"PK 046+03  1"	"SH  2-78"	285.7919821557	14.116326549410001	"PN"
"PK 046+02  1"	"PN G046.8+02.9"	286.5957583333333	13.746027777777776	"PN"
"PK 048+01  1"	"PN M  4-13"	288.41009839359	14.98865489854	"PN"
"PK 048+02  1"	"PN K  3-24"	288.0245	15.151250000000001	"PN"
"PK 048+01  2"	"PN K  3-29"	288.87736859411	14.063854615779999	"PN"
"PK 049+02  1"	"PN M  4-12"	288.2727056598129	15.777754198557776	"PN"
"PK 049+00  1"	"PN K  4-23"	289.64479661794996	14.997566322140003	"LP*"
"PK 048-00  1"	"PN K  4-24"	290.31174727297	14.102921998259998	"LP*"
"PK 048-01  1"	"PN DeHt    4"	291.61109999999996	13.326308333333333	"PN"
"PK 050-01  1"	"PN K  4-28"	292.56945	14.7894	"PN"
"PK 051-03  1"	"PN M  1-73"	295.28872395454	14.94971666836	"PN"
"PK 050-03  1"	"V* V998 Aql"	294.26954028251	13.68689255535	"Mi*"
"PK 052-04  1"	"PN M  1-74"	295.57824999999997	15.152305555555555	"PN"
"PK 051-04  1"	"PN PC   22"	295.51464166666665	13.843702777777779	"PN"
"PK 054-12  1"	"NGC  6891"	303.7868480856599	12.704328929650002	"PN"
"PK 050+05  1"	"PN A66   52"	286.13475833333337	17.951980555555554	"PN"
"PK 048+04  1"	"EM* AS  338"	285.94515502177	16.43804762192	"Sy*"
"PK 051+03  1"	"EM* AS  345"	288.51724009163	17.5258679034	"PN"
"PK 050+03  1"	"Hen 2-427"	287.87864548657	16.860611371739996	"WR*"
"PK 051+02  1"	"SS 438"	288.74885794176	17.37945212631	"PN"
"PK 051+01  1"	"IRAS 19170+1706"	289.82794158921	17.196910540920005	"PN"
"PK 052-02  1"	"PN K  3-41"	294.81608333333327	16.346305555555556	"PN"
"PK 052-02  2"	"PN Me  1-1"	294.7909175819	15.94674298431	"PN"
"PK 053-01  1"	"PN K  3-38"	293.82647499999996	17.216863888888888	"PN"
"PK 054-02  1"	"PN M  1-72"	295.39155401762	17.754868194489998	"PN"
"PK 053-03  2"	"V* HM Sge"	295.48783161872	16.74439051773	"Sy*"
"PK 054-03  1"	"PN K  4-34"	296.60835657291	17.01733332031	"LP*"
"PK 053-03  1"	"PN A66   63"	295.54287357862	17.08734958587	"PN"
"PK 059-18  1"	"PN A66   72"	312.50855126813	13.558201504869999	"PN"
"PK 045+24  1"	"PN K  1-14"	265.65318295829	21.450677559979997	"PN"
"PK 051+09  1"	"PN Hu  2-1"	282.44817090972	20.84427691521	"PN"
"PK 052+07  1"	"PN K  4-10"	284.76566301443	20.61697791406	"PN"
"PK 051+06  1"	"PN K  1-17"	285.9056757673329	19.3562323989797	"PN"
"PK 053+03  1"	"PN A66   59"	289.6666791666667	19.575819444444445	"PN"
"PK 052+02  1"	"PN K  3-31"	289.76102369833	19.039169085010002	"PN"
"PK 055+02  2"	"Hen 1-1"	290.9452083333333	21.110416666666666	"PN"
"PK 055+02  1"	"Hen 2-432"	290.8533675013599	21.1334395892025	"PN"
"PK 055+01  1"	"PN G055.0+01.8"	291.66726666666665	20.487508333333334	"PN"
"PK 055-01  2"	"V* FT Sge"	295.22639757516	18.7467087347	"Mi*"
"PK 055-01  1"	"PN K  3-43"	295.10795	18.82061111111111	"PN"
"PK 055-00  1"	"PN M  1-71"	294.112169785032	19.7066718975207	"PN"
"PK 057-03  1"	"PN K  4-38"	297.83775002604	19.9592341595	"LP*"
"PK 057-02  1"	"PN K  4-35"	297.22243246025	20.11881361144	"Mi*"
"PK 056-06  1"	"PN K  3-51"	300.6514324748417	17.61413909460917	"PN"
"PK 057-08  1"	"NGC  6879"	302.611220856817	16.922575586261388	"PN"
"PK 058-10  1"	"IC 4997"	305.03648248915	16.731583037049997	"PN"
"PK 043+37  1"	"NGC  6210"	251.12299625806997	23.79983943286	"PN"
"PK 055+06  1"	"PN A66   54"	287.16464298447	22.9832049338	"PN"
"PK 056+04  1"	"PN K  3-32"	289.90368073882996	22.576323065600004	"PN"
"PK 056+02  1"	"PN K  3-35"	291.93322916579996	21.50080777506	"PN"
"PK 055+02  3"	"Hen 1-2"	291.65727002121	21.15748374663	"PN"
"PK 057+02  1"	"PN K  4-29"	292.66177970533	23.059577193589995	"Mi*"
"PK 057+01  1"	"PN K  4-30"	293.28761186665	22.976009997	"PN?"
"PK 059-01  1"	"Hen 1-3"	297.11000147765	22.14369662618	"PN"
"PK 057-01  1"	"Hen 2-447"	296.34234876074	21.33442312584	"PN"
"PK 060-04  1"	"PN A66   68"	300.0441780443387	21.715561238676663	"PN"
"PK 058-05  1"	"PN WeSb    5"	300.42504751661	19.911148048200005	"PN"
"PK 060-07  2"	"NGC  6886"	303.178459	19.989620000000002	"PN"
"PK 060-07  1"	"Hen 1-5"	302.98358148667	20.334561373369997	"pA*"
"PK 061-09  1"	"NGC  6905"	305.59579967728	20.104523625579997	"PN"
"PK 051+25  1"	"2MASS J17445657+2720070"	266.23574116552	27.33530118724	"*"
"PK 053+24  1"	"PN Vy  1-2"	268.59574999999995	27.999472222222224	"PN"
"PK 055+16  1"	"PN A66   46"	277.8274627956499	26.93669743058	"PN"
"PK 056+14  1"	"IRAS 18390+2653"	280.2632073965	26.93893157726	"G"
"PK 058+06  1"	"PN A66   57"	289.27356660005	25.62580344644	"PN"
"PK 059+04  1"	"PN K  3-34"	291.01139583333327	25.313211111111112	"PN"
"PK 060+01  1"	"Hen 2-440"	294.5348333333333	25.26141666666667	"PN"
"PK 059+02  2"	"PN K  3-39"	293.97695416666664	24.913388888888885	"PN"
"PK 059+02  1"	"PN K  3-37"	293.4447916666667	24.540861111111113	"PN"
"PK 058+01  1"	"PN K  3-40"	294.090875	23.66325	"PN"
"PK 060-00  1"	"PN K  3-45"	296.5651125	24.18435277777778	"PN"
"PK 059-00  1"	"Hen 2-446"	296.02191443941	23.446654761010002	"LP*"
"PK 062-01  1"	"IRAS 19521+2449"	298.5628942405	24.964339377279998	"Mi*"
"PK 060-02  1"	"PN K  4-39"	298.27398425912	23.226674002129997	"*"
"PK 060-03  1"	"M  27"	299.90151327087	22.721197794319995	"PN"
"PK 060-03"	"M  27"	299.90151327087	22.721197794319995	"PN"
"PK 064-09  1"	"PN K  4-43"	307.03614166666665	22.852336111111114	"PN?"
"PK 063-12  1"	"V* LT Del"	308.98848105816995	20.190974138280005	"Sy*"
"PK 047+42  1"	"PN A66   39"	246.89049967631996	27.909297605660004	"PN"
"PK 058+12  1"	"PN K  4-9"	283.42154753538	28.536798254759997	"*"
"PK 061+08  1"	"PN K  3-27"	288.6248331996	28.67924856753	"PN"
"PK 061+03  1"	"Hen 2-437"	293.24001688947	26.87863553405	"PN"
"PK 063+00  1"	"PN K  3-48"	298.03802500000006	27.308608333333332	"PN"
"PK 062-00  1"	"PN M  2-48"	297.618855	25.908206999999997	"PN"
"PK 064-02  1"	"PN K  3-53"	300.8435833333333	27.015222222222224	"PN"
"PK 063-03  1"	"PN K  3-54"	301.24430911057	25.44368680259	"PN"
"PK 065-03  1"	"PN G065.1-03.5"	302.2706583333333	26.448369444444445	"PN"
"PK 063-03  2"	"PN K  4-42"	301.66965922605	25.00319367044	"LP*"
"PK 065-05  1"	"Hen 1-6"	304.3392666666667	25.362994444444446	"PN"
"PK 062+09  1"	"NGC  6765"	287.77732634759	30.545465020359998	"PN"
"PK 064+05  1"	"HD 184738"	293.68847400852	30.516375180899995	"PN"
"PK 064+02  1"	"PN K  4-33"	296.43065107023	28.635508265060004	"LP?"
"PK 064+00  1"	"V* AA Vul"	297.6085324612	28.188763621790006	"Mi*"
"PK 065+00  1"	"NGC  6842"	298.75891666666666	29.289500000000004	"PN"
"PK 066-05  1"	"Hen 1-7"	304.90886956057	27.003117664889995	"PN"
"PK 064+15  1"	"PN M  1-64"	282.5087083333333	35.24336111111111	"PN"
"PK 063+13  1"	"M  57"	283.39623652463	33.029134246539996	"PN"
"PK 063+13"	"M  57"	283.39623652463	33.029134246539996	"PN"
"PK 068+03  1"	"PN PC   23"	297.9696666666667	32.988277777777775	"PN"
"PK 066+02  1"	"PN K  4-37"	297.7525039746	31.04135708514	"PN"
"PK 068+01  1"	"PN K  4-41"	299.14177916666665	32.370266666666666	"PN"
"PK 068+01  2"	"EM* AS  375"	299.8250583333333	31.91087222222222	"PN"
"PK 067-00  1"	"PN K  3-52"	300.7976666666667	30.542805555555557	"PN"
"PK 068-00  1"	"PN M  1-75"	301.18421125	31.45740758333333	"PN"
"PK 068-02  1"	"Hen 2-459"	303.49121227672	29.565520567990003	"PN"
"PK 069-02  1"	"NGC  6894"	304.09985416666666	30.564769444444444	"PN"
"PK 069-03  1"	"PN K  3-58"	305.4928291666667	29.989188888888886	"PN"
"PK 068+14  1"	"PN Sp  4-1"	285.11060850206	38.35202225056	"PN"
"PK 069+03  1"	"PN K  3-46"	297.5013041666666	33.7644	"PN"
"PK 069+02  1"	"PN K  3-49"	298.50256955641	33.37013641156	"PN"
"PK 070+01  2"	"NGC  6857"	300.44879166666664	33.52594444444444	"HII"
"PK 069+01  1"	"LBN 070.13+01.71"	300.22187	33.49056	"HII"
"PK 070+01  1"	"W 58a"	300.44083333333333	33.54527777777778	"HII"
"PK 072+00  1"	"PN K  3-57"	303.19885416666665	34.34244166666667	"PN"
"PK 069+00  1"	"PN K  3-55"	301.73448200368	32.27704004098	"PN"
"PK 071-02  1"	"PN M  3-35"	305.26567993463993	32.49000145325001	"PN"
"PK 061+41  1"	"PN DdDm    1"	250.07563218679	38.70556496093	"PN"
"PK 073-02  1"	"PN K  3-76"	306.27030468481996	33.58069265723999	"PN"
"PK 064+48  1"	"NGC  6058"	241.11061734697	40.68304149751	"PN"
"PK 075+05  1"	"EM* AS  373"	299.27090271051	39.82668781750999	"Sy*"
"PK 075+04  1"	"PN G075.6+04.3"	301.06709166666667	39.59246944444445	"PN"
"PK 074+02  1"	"NGC  6881"	302.7185416666667	37.41177777777777	"PN"
"PK 074+01  1"	"Hen 2-461"	304.11006634254	37.10165946126	"AB*"
"PK 076+01  2"	"PN KjPn    3"	304.31442768958	38.83994242318	"PN?"
"PK 076+01  1"	"PN A66   69"	304.9930958333333	38.4006	"PN"
"PK 075-04  1"	"V* V2428 Cyg"	310.32923834806877	34.74785108470695	"Sy*"
"PK 077-05  1"	"V* V1329 Cyg"	312.75513405938	35.58169762731	"Sy*"
"PK 259+00  2"	"WRAY 16-24"	129.49333333333337	-39.739444444444445	"PN?"
"PK 259+00  1"	"WRAY 16-23"	129.28375	-39.41861111111111	"PN"
"PK 258-00  1"	"EM* AS  200"	127.11648804555001	-39.394455851290004	"PN"
"PK 258-03  1"	"V* RX Pup"	123.55126656175	-41.70807779696	"Sy*"
"PK 257-05  1"	"PN G257.8-05.4"	121.39032500000002	-41.93805555555555	"PN"
"PK 256-11  1"	"WRAY 17-6"	113.84833333333333	-44.0175	"PN?"
"PK 261+06  1"	"WRAY 17-25"	137.31166666666667	-37.71333333333334	"?"
"PK 261+04  1"	"WRAY 17-22"	134.06208333333333	-39.03611111111111	"PN?"
"PK 261+02  1"	"EM* AS  204"	133.37867242875	-40.06188325013	"PN"
"PK 260-03  1"	"WRAY 16-20"	125.91954166666665	-43.21308333333334	"SNR"
"PK 261-04  1"	"WRAY 16-19"	125.26712402928	-44.39826848117	"PN?"
"PK 259-07  1"	"2MASS J07593083-4443590"	119.87846150683	-44.73304457816	"G"
"PK 259-09  2"	"2MASX J07522956-4550587"	118.12319274726	-45.84963663923	"G"
"PK 259-09  1"	"PN Y-C  2-2"	118.1931578293	-45.20057741802001	"PN?"
"PK 258-15  1"	"WRAY 17-1"	108.70593362416001	-46.96088862875	"PN"
"PK 264+08  1"	"WRAY 17-29"	141.125	-38.611111111111114	"PN?"
"PK 264+03  1"	"WRAY 17-24"	136.77875	-42.25694444444444	"PN?"
"PK 263+00  1"	"PN K  2-15"	132.16273076736	-42.89833492694	"HII"
"PK 262-04  1"	"WRAY 17-18"	125.97427083333332	-45.51963888888889	"PN"
"PK 264-03  1"	"WRAY 17-20"	128.61452916666667	-46.42604166666666	"PN"
"PK 263-05  1"	"PN PB    2"	125.16744776526998	-46.38291911662	"PN"
"PK 262-08  1"	"WRAY 16-11"	120.68750000000001	-47.96194444444445	"?"
"PK 261-08  2"	"WRAY 17-11"	119.88374999999999	-47.03527777777778	"PN?"
"PK 261-08  1"	"WRAY 17-14"	120.35166666666667	-46.95	"PN?"
"PK 263-09  1"	"WRAY 17-13"	120.10666666666667	-48.515277777777776	"PN?"
"PK 263-08  1"	"ESO 209-15"	121.29660833333332	-48.391927777777774	"PN"
"PK 262-10  1"	"WRAY 16-9"	118.90208333333332	-48.82944444444445	"PN?"
"PK 266+08  1"	"WRAY 16-50"	143.18416666666667	-39.56638888888889	"PN?"
"PK 265+05  1"	"ESO 314-12"	139.79094316283	-41.18420571644	"G"
"PK 266+02  2"	"PN Pe  2-2"	137.26530057205	-44.2956799872	"*"
"PK 266+02  1"	"PN Pe  2-3"	137.56961036165	-44.40889181225	"LP*"
"PK 265+04  1"	"NGC  2792"	138.1106708333333	-42.427477777777774	"PN"
"PK 266+00  1"	"Ve 6-22"	134.81624425683	-45.59309587366	"LP*"
"PK 266+01  1"	"PN Pe  2-1"	136.04533920044	-44.54793831562999	"*"
"PK 265-02  1"	"Ve 7-26"	130.86706628506	-46.11109902221	"PN"
"PK 266-01  1"	"Ve 7-27"	132.99869722268	-46.30202167033	"PN"
"PK 266-00  1"	"Ve 6-21"	134.15203333333332	-46.399252777777775	"Be*"
"PK 265-04  1"	"ESO 259-10"	128.5294320399	-47.276973458209994	"PN"
"PK 264-08  1"	"WRAY 16-16"	122.88250000000001	-48.721583333333335	"PN"
"PK 265-09  1"	"WRAY 16-14"	122.09999999999998	-50.55	"PN?"
"PK 264-12  1"	"WRAY 16-8"	116.83350589353999	-51.25095350052	"PN"
"PK 255-59  1"	"PN Lo    1"	44.24347043833001	-44.1716230434	"PN"
"PK 268+07  1"	"WRAY 16-52"	143.67333333333332	-41.6825	"?"
"PK 268+02  1"	"PN PB    5"	139.04003100000003	-45.478558	"PN"
"PK 268-03  1"	"WRAY 17-21"	131.65249999999997	-49.35444444444445	"PN?"
"PK 267-03  1"	"WRAY 16-28"	130.87228333333334	-48.91318055555555	"PN"
"PK 268-14  1"	"WRAY 17-9"	117.86375	-55.69972222222222	"PN"
"PK 271+03  1"	"WRAY 16-51"	143.37313590119	-46.58081756768	"LP*"
"PK 270-04  1"	"WRAY 16-31"	133.1854166666667	-51.6825	"PN?"
"PK 269-03  1"	"PN PB    3"	133.57649088631	-50.53961122554	"PN"
"PK 270-05  1"	"WRAY 16-29"	132.69541666666666	-52.60722222222223	"PN?"
"PK 271-08  1"	"CSRG  557"	128.69380587794	-55.06144431626	"AG?"
"PK 269-13  1"	"WRAY 17-12"	119.815	-55.60944444444445	"PN?"
"PK 274+09  1"	"PN Lo    4"	151.44078337892	-44.35931207844	"PN"
"PK 273+06  1"	"PN HbDs    1"	148.18551141474	-46.27984909188	"PN"
"PK 274+03  3"	"WRAY 17-37"	147.06083333333336	-48.55638888888888	"PN?"
"PK 274+01  1"	"WRAY 16-53"	144.50504339944	-50.16167101889	"PN?"
"PK 274+02  3"	"WRAY 17-33"	144.63958333333335	-49.76277777777778	"PN?"
"PK 274+02  2"	"WRAY 16-57"	145.40624521210708	-49.966274495640555	"PN"
"PK 274+02  1"	"WRAY 16-56"	145.30832782151	-49.3797795707	"Sy*"
"PK 274+03  1"	"WRAY 16-59"	146.85331805579	-48.97073693499001	"PN"
"PK 272+00  1"	"WRAY 16-45"	141.01833333333335	-50.2525	"PN?"
"PK 273-03  1"	"WRAY 16-35"	137.16688145051	-53.32049513542	"PN"
"PK 275+06  1"	"WRAY 16-65"	151.21249999999998	-47.10638888888889	"PN"
"PK 274+03  2"	"WRAY 16-58"	146.72	-49.39416666666666	"PN?"
"PK 274-00  1"	"ESO 212-8"	142.84916666666666	-52.12111111111111	"?"
"PK 275-01  1"	"PN Pe  2-4"	142.70175300000002	-53.166584	"PN"
"PK 275-03  1"	"WRAY 16-40"	139.50548870949	-54.65810155448	"PN"
"PK 275-02  2"	"WRAY 16-46"	141.19097972705	-54.60430882046	"PN"
"PK 275-02  1"	"WRAY 16-44"	140.52826215035	-54.16096171987999	"PN"
"PK 277-03  1"	"NGC  2899"	141.7625833333333	-56.10586111111112	"PN"
"PK 275-04  2"	"WRAY 15-344"	138.47020833333335	-55.471444444444444	"PN"
"PK 275-04  1"	"PN PB    4"	138.78227990366	-54.87885349076	"PN"
"PK 276-18  1"	"ESO  89-5"	117.65869720320998	-64.26302183894	"EmG"
"PK 278+05  1"	"PN PB    6"	153.31650940299	-50.33321221658	"PN"
"PK 279+01  1"	"WRAY 17-38"	149.92	-53.47	"PN"
"PK 278+00  1"	"WRAY 16-61"	148.01833333333335	-53.56583333333333	"PN?"
"PK 279-03  2"	"WRAY 17-35"	145.21958333333333	-56.965833333333336	"PN"
"PK 277-03  2"	"WRAY 17-31"	142.83552056802	-56.29431773579	"PN"
"PK 279-03  1"	"CD-56  2932"	145.85680049264917	-57.282091942548604	"PN"
"PK 278-05  1"	"NGC  2867"	140.3557635284	-58.31128518988999	"PN"
"PK 278-04  1"	"WRAY 16-49"	142.72958333333332	-57.61388888888889	"PN"
"PK 278-06  3"	"WRAY 16-42"	139.90625	-59.06333333333333	"PN?"
"PK 278-06  1"	"PN My   47"	139.86458333333334	-59.20008333333334	"PN"
"PK 278-06  2"	"WRAY 17-28"	140.81125	-58.86611111111111	"PN?"
"PK 279-08  1"	"WRAY 17-26"	138.41958333333332	-60.76555555555556	"PN?"
"PK 277-07  1"	"ESO 126-1"	138.15603226522	-58.84227973095	"GiG"
"PK 279-38  1"	"SMP LMC 104A"	66.38412276978	-66.78785511134	"PN"
"PK 280+02  1"	"PN Sa  2-56"	152.99025833333334	-52.638080555555554	"PN"
"PK 280-00  1"	"WRAY 17-39"	150.73872220005	-55.83597366616001	"LP*"
"PK 280-02  2"	"ESO 167-10"	148.24833333333333	-57.42444444444444	"?"
"PK 280-02  1"	"WRAY 16-62"	148.68036992894	-57.3145610838	"Sy*"
"PK 282-02  1"	"CPD-57  2561"	150.56670374215	-58.23057258676	"Em*"
"PK 281-04  1"	"V* SV Car"	147.08593127357	-59.53656759911	"Mi*"
"PK 281-05  1"	"IC 2501"	144.69662570911	-60.09189101070001	"PN"
"PK 282-07  1"	"WRAY 17-32"	144.26375	-62.45166666666667	"PN?"
"PK 282-10  1"	"WRAY 17-27"	139.19333333333336	-64.97111111111111	"PN?"
"PK 284-39  1"	"ESO  55-9"	60.76490771268999	-70.24376831483	"G"
"PK 283+12  1"	"ESO 264-53"	164.31906865281	-46.17338189795999	"EmG"
"PK 283+06  2"	"WRAY 15-619"	159.78616116446	-51.40351440735	"Sy*"
