057-08.1   NGC 6879        20 08 09.9   +16 46 24.8   1950   11.133.011          20 10 26.58 +16 55 20.7
057-08.1   NGC 6879        20 08 10.0   +16 46 25.    1950   50.134.178          20 10 26.68 +16 55 20.9
057-08.1   NGC 6879        20 08 10.2   +16 46 31.    1950   70.002.006          20 10 26.88 +16 55 27.0
057-08.1   NGC 6879        20 10 26.65  +16 55 22.7   2000   70.002.006 rad      20 10 26.65 +16 55 22.7
057-08.1   NGC 6879        20 07 50.0   +16 46 23.    1950   St,Sa (1977)        20 10 06.67 +16 55 17.7
057-08.1   NGC 6879        20 08 10.0   +16 46 24.    1950   IRAS20081+1646      20 10 26.68 +16 55 19.9
082+07.1   NGC 6884        20 08 49.1   +46 18 44.    1950   CGPN/Ko 65a       * 20 10 23.68 +46 27 41.0
082+07.1   NGC 6884        20 08 49.08  +46 18 42.3   1950   37.134.035          20 10 23.66 +46 27 39.3
082+07.1   NGC 6884        20 08 49.0   +46 18 42.    1950   41.134.007          20 10 23.58 +46 27 39.0
082+07.1   NGC 6884        20 08 49.1   +46 18 42.    1950   70.002.006          20 10 23.68 +46 27 39.0
082+07.1   NGC 6884        20 10 23.70  +46 27 40.0   2000   70.002.006 rad      20 10 23.70 +46 27 40.0
082+07.1   NGC 6884        20 08 48.9   +46 17 36.    1950   St,Sa (1977)        20 10 23.52 +46 26 33.0
082+07.1   NGC 6884        20 08 48.7   +46 18 38.    1950   IRAS20088+4618      20 10 23.28 +46 27 35.0
074+02.1   NGC 6881        20 06 26.38  +37 03 25.2   1880   CGPN/Pc 81          20 10 52.06 +37 24 45.8
074+02.1   NGC 6881        20 09 01.6   +37 15 51.0   1950   11.133.011          20 10 52.39 +37 24 49.3
074+02.1   NGC 6881        20 09 01.63  +37 15 44.3   1950   37.134.035          20 10 52.42 +37 24 42.6
074+02.1   NGC 6881        20 09 01.63  +37 15 44.3   1950   52.002.003          20 10 52.42 +37 24 42.6
074+02.1   NGC 6881        20 09 01.0   +37 15 47.    1950   65.134.076          20 10 51.79 +37 24 45.2
074+02.1   NGC 6881        20 09 01.8   +37 15 42.    1950   70.002.006          20 10 52.59 +37 24 40.3
074+02.1   NGC 6881        20 10 52.46  +37 24 43.6   2000   70.002.006 rad      20 10 52.46 +37 24 43.6
074+02.1   NGC 6881        20 09 01.8   +37 15 45.    1950   IRAS20090+3715      20 10 52.59 +37 24 43.3
060-07.1   He 1-5          20 09 43.7   +20 10 42.    1950   CGPN/Koal 65      * 20 11 56.74 +20 19 43.6
060-07.1   He 1-5          20 09 42.9   +20 11 04.    1950   18.133.025          20 11 55.93 +20 20 05.5
060-07.1   He 1-5          20 09 43.1   +20 11 02.    1950   70.002.006          20 11 56.13 +20 20 03.5
060-07.1   He 1-5          20 11 56.09  +20 20 04.7   2000   70.002.006 rad      20 11 56.09 +20 20 04.7
060-07.1   He 1-5          20 09 43.21  +20 11 02.3   1950   GSC 1626-00619      20 11 56.24 +20 20 03.9
060-07.1   He 1-5          20 11 56.06  +20 20 04.4   2000   HIP 099527          20 11 56.06 +20 20 04.4
060-07.1   He 1-5          20 09 43.1   +20 11 07.    1950   LSII+20 19          20 11 56.13 +20 20 08.5
060-07.1   He 1-5          20 09 42.4   +20 10 54.    1950   IRAS20097+2010      20 11 55.43 +20 19 55.5
060-07.2   NGC 6886        20 08 16.10  +19 41 22.4   1900   CGPN/Bs 11        * 20 12 42.91 +19 59 23.1
060-07.2   NGC 6886        20 09 33.6   +19 46 51.2   1929   CGPN/Sr 30          20 12 43.06 +19 59 41.9
060-07.2   NGC 6886        20 10 29.6   +19 50 16.    1950   09.133.025          20 12 43.06 +19 59 20.4
060-07.2   NGC 6886        20 10 29.2   +19 50 21.0   1950   11.133.011          20 12 42.66 +19 59 25.4
060-07.2   NGC 6886        20 10 29.32  +19 50 18.6   1950   37.134.035          20 12 42.78 +19 59 23.0
060-07.2   NGC 6886        20 10 29.4   +19 50 18.    1950   41.134.007          20 12 42.86 +19 59 22.4
060-07.2   NGC 6886        20 10 29.4   +19 50 19.    1950   70.002.006          20 12 42.86 +19 59 23.4
060-07.2   NGC 6886        20 12 42.81  +19 59 23.6   2000   70.002.006 rad      20 12 42.81 +19 59 23.6
060-07.2   NGC 6886        20 10 29.4   +19 50 17.    1950   IRAS20104+1950      20 12 42.86 +19 59 21.4
077+03.1   KJPN 1          20 10 40.0   +40 36 18.    1950   70.002.006          20 12 25.56 +40 45 22.1
077+03.1   KJPN 1          20 10 40.2   +40 36 15.    1950   Ko,Ku (1999)        20 12 25.76 +40 45 19.2
072+00.1   K 3-57          20 10 52.2   +34 11 22.    1950   30.135.052          20 12 47.79 +34 20 27.2
072+00.1   K 3-57          20 10 52.05  +34 11 27.4   1950   52.002.003          20 12 47.64 +34 20 32.6
072+00.1   K 3-57          20 10 52.10  +34 11 27.2   1950   52.002.040          20 12 47.69 +34 20 32.4
072+00.1   K 3-57          20 10 52.2   +34 11 26.    1950   70.002.006          20 12 47.79 +34 20 31.2
072+00.1   K 3-57          20 12 47.64  +34 20 32.5   2000   70.002.006 rad      20 12 47.64 +34 20 32.5
072+00.1   K 3-57          20 10 52.6   +34 11 28.    1950   IRAS20108+3411      20 12 48.19 +34 20 33.2
068-02.1   He 2-459        20 11 55.7   +29 24 48.    1950   CGPN/Ko 65a         20 13 57.88 +29 33 57.3
068-02.1   He 2-459        20 11 55.7   +29 24 48.    1950   20.041.026          20 13 57.88 +29 33 57.3
068-02.1   He 2-459        20 11 55.1   +29 24 52.    1950   30.135.052          20 13 57.28 +29 34 01.3
068-02.1   He 2-459        20 11 55.7   +29 24 47.    1950   31.116.001          20 13 57.88 +29 33 56.3
068-02.1   He 2-459        20 11 55.70  +29 24 46.7   1950   52.002.003          20 13 57.88 +29 33 56.0
068-02.1   He 2-459        20 11 55.7   +29 24 47.    1950   70.002.006          20 13 57.88 +29 33 56.3
068-02.1   He 2-459        20 13 57.91  +29 33 57.3   2000   70.002.006 rad      20 13 57.91 +29 33 57.3
068-02.1   He 2-459        20 11 55.5   +29 24 44.    1950   IRAS20119+2924      20 13 57.68 +29 33 53.3
054-12.1   NGC 6891        20 10 26.42  +12 23 57.6   1900   CGPN/Bs 11          20 15 08.94 +12 42 15.3
054-12.1   NGC 6891        20 12 47.7   +12 32 59.    1950   CGPN/Koal 65        20 15 09.00 +12 42 12.1
054-12.1   NGC 6891        20 12 48.0   +12 32 54.    1950   09.133.025          20 15 09.30 +12 42 07.1
054-12.1   NGC 6891        20 12 47.5   +12 33 02.0   1950   11.133.011          20 15 08.80 +12 42 15.1
054-12.1   NGC 6891        20 12 47.5   +12 33 04.    1950   70.002.006          20 15 08.80 +12 42 17.1
054-12.1   NGC 6891        20 15 08.86  +12 42 15.4   2000   70.002.006 rad      20 15 08.86 +12 42 15.4
054-12.1   NGC 6891        20 12 47.64  +12 33 02.3   1950   GSC 1081-00805      20 15 08.94 +12 42 15.4
054-12.1   NGC 6891        20 15 08.86  +12 42 15.3   2000   TYC 108108051       20 15 08.86 +12 42 15.3
054-12.1   NGC 6891        20 12 47.2   +12 33 02.    1950   IRAS20127+1233      20 15 08.50 +12 42 15.1
077+03.2   KJPN 2          20 13 35.5   +40 25 29.    1950   70.002.006        * 20 15 21.76 +40 34 43.9
077+03.2   KJPN 2          20 15 21.95  +40 34 30.2   2000   70.002.006 rad      20 15 21.95 +40 34 30.2
077+03.2   KJPN 2          20 13 36.1   +40 25 29.    1950   Ko,Ku (1999)        20 15 22.36 +40 34 43.9
069-02.1   NGC 6894        20 12 22.00  +30 15 20.5   1900   CGPN/Kb 09          20 16 24.08 +30 33 49.7
069-02.1   NGC 6894        20 11 33.61  +30 11 51.0   1880   CGPN/Wn 09          20 16 24.06 +30 33 58.6
069-02.1   NGC 6894        20 12 21.74  +30 15 21.4   1900   CGPN/Re 15          20 16 23.82 +30 33 50.6
069-02.1   NGC 6894        20 14 22.8   +30 24 36.    1950   CGPN/Koal 65        20 16 23.91 +30 33 54.2
069-02.1   NGC 6894        20 14 23.0   +30 24 34.    1950   50.134.178          20 16 24.11 +30 33 52.2
069-02.1   NGC 6894        20 14 22.8   +30 24 37.    1950   70.002.006          20 16 23.91 +30 33 55.2
069-02.1   NGC 6894        20 16 24.05  +30 33 54.3   2000   72.002.012 rad      20 16 24.05 +30 33 54.3
069-02.1   NGC 6894        20 14 23.3   +30 24 37.    1950   IRAS20143+3024      20 16 24.41 +30 33 55.2
065-05.1   He 1-6          20 15 13.9   +25 12 22.    1950   18.133.025        * 20 17 21.54 +25 21 43.5
065-05.1   He 1-6          20 15 13.8   +25 12 25.    1950   70.002.006          20 17 21.44 +25 21 46.5
065-05.1   He 1-6          20 17 21.37  +25 21 46.1   2000   72.002.012 rad      20 17 21.37 +25 21 46.1
077+02.1 * KJ 2-1          20 15 24.7   +39 36 26.    1950   Ko,Ku (1999)        20 17 12.56 +39 45 47.5
076+01.2 * KJPN 3          20 15 26.0   +38 41 01.    1950   70.002.006          20 17 15.36 +38 50 22.6
076+01.2 * KJPN 3          20 15 26.2   +38 41 01.    1950   Ko,Ku (1999)        20 17 15.56 +38 50 22.7
359-33.1   CD-41 13967     20 16 06.1   -41 40 55.    1950   Ko,Ku (1999)        20 19 28.81 -41 31 28.0
359-33.1   CD-41 13967     20 19 28.69  -41 31 27.1   2000   AC 3952409          20 19 28.69 -41 31 27.1
359-33.1   CD-41 13967     20 16 06.04  -41 40 53.9   1950   GSC 7956-01014      20 19 28.75 -41 31 26.9
359-33.1   CD-41 13967     20 19 28.70  -41 31 27.4   2000   TYC 795610141       20 19 28.70 -41 31 27.4
359-33.1   CD-41 13967     20 16 05.3   -41 40 57.    1950   IRAS20160-4140      20 19 28.02 -41 31 30.0
066-05.1   PC 24           20 17 32.2   +26 50 44.    1950   CGPN/Ko 65a         20 19 38.07 +27 00 13.8
066-05.1   PC 24           20 17 32.2   +26 50 41.    1950   50.134.178          20 19 38.07 +27 00 10.8
066-05.1   PC 24           20 17 32.3   +26 50 40.    1950   70.002.006          20 19 38.17 +27 00 09.8
066-05.1   PC 24           20 19 38.07  +27 00 11.5   2000   70.002.006 rad      20 19 38.07 +27 00 11.5
066-05.1   PC 24           20 17 32.3   +26 50 40.    1950   IRAS20175+2650      20 19 38.17 +27 00 09.8
058-10.1   IC 4997         20 17 51.5   +16 34 22.    1950   02.133.027          20 20 08.86 +16 43 53.3
058-10.1   IC 4997         20 17 51.0   +16 34 27.    1950   09.133.025          20 20 08.36 +16 43 58.3
058-10.1   IC 4997         20 17 51.35  +16 34 23.0   1950   11.133.008          20 20 08.71 +16 43 54.3
058-10.1   IC 4997         20 17 51.0   +16 34 27.    1950   20.041.026          20 20 08.36 +16 43 58.3
058-10.1   IC 4997         20 17 51.35  +16 34 22.6   1950   37.134.035          20 20 08.71 +16 43 53.9
058-10.1   IC 4997         20 17 51.4   +16 34 22.    1950   41.134.007          20 20 08.76 +16 43 53.3
058-10.1   IC 4997         20 17 51.4   +16 34 23.    1950   70.002.006          20 20 08.76 +16 43 54.3
058-10.1   IC 4997         20 20 08.72  +16 43 53.8   2000   70.002.006 rad      20 20 08.72 +16 43 53.8
058-10.1   IC 4997         20 17 51.5   +16 34 20.    1950   St,Sa (1977)        20 20 08.86 +16 43 51.3
058-10.1   IC 4997         20 20 08.75  +16 43 53.9   2000   TYC 163117851       20 20 08.75 +16 43 53.9
058-10.1   IC 4997         20 17 51.4   +16 34 21.    1950   IRAS20178+1634      20 20 08.76 +16 43 52.3
076+01.1   A 69            20 18 08.0   +38 14 31.    1950   02.133.027          20 19 58.40 +38 24 02.4
076+01.1   A 69            20 18 07.7   +38 14 32.    1950   70.002.006          20 19 58.10 +38 24 03.4
071-02.1   M 3-35          20 19 04.    +32 19 49.    1950   CGPN/Mi 59          20 21 03.04 +32 29 24.0
071-02.1   M 3-35          20 19 04.8   +32 19 47.    1950   CGPN/Koal 65        20 21 03.84 +32 29 22.1
071-02.1   M 3-35          20 19 04.8   +32 19 49.    1950   30.135.052          20 21 03.84 +32 29 24.1
071-02.1   M 3-35          20 19 04.71  +32 19 49.2   1950   52.002.003          20 21 03.75 +32 29 24.3
071-02.1   M 3-35          20 19 04.7   +32 19 49.    1950   70.002.006          20 21 03.74 +32 29 24.1
071-02.1   M 3-35          20 21 03.79  +32 29 25.5   2000   70.002.006 rad      20 21 03.79 +32 29 25.5
071-02.1   M 3-35          20 19 04.2   +32 19 45.    1950   IRAS20190+3219      20 21 03.24 +32 29 20.0
069-03.1   K 3-58          20 19 56.0   +29 49 46.    1950   CGPN/Ko 65b         20 21 58.39 +29 59 24.2
069-03.1   K 3-58          20 19 56.4   +29 49 39.    1950   70.002.006          20 21 58.79 +29 59 17.3
069-03.1   K 3-58          20 21 58.66  +29 59 26.7   2000   70.002.006 rad      20 21 58.66 +29 59 26.7
069-03.1   K 3-58          20 19 56.0   +29 49 45.    1950   IRAS20199+2949      20 21 58.39 +29 59 23.2
061-09.1   NGC 6905        20 17 47.26  +19 46 27.8   1897   CGPN/We 03          20 22 23.00 +20 06 12.8
061-09.1   NGC 6905        20 17 02.13  +19 43 17.3   1880   CGPN/Wn 09          20 22 23.36 +20 06 14.7
061-09.1   NGC 6905        20 17 55.57  +19 47 03.0   1900   CGPN/Bs 11          20 22 23.28 +20 06 14.0
061-09.1   NGC 6905        20 17 55.38  +19 47 05.0   1900   CGPN/Lo 11          20 22 23.09 +20 06 15.9
061-09.1   NGC 6905        20 17 55.34  +19 47 06.3   1900   CGPN/Lp 16          20 22 23.05 +20 06 17.2
061-09.1   NGC 6905        20 17 55.46  +19 47 03.4   1900   CGPN/Si 27          20 22 23.17 +20 06 14.3
061-09.1   NGC 6905        20 20 08.5   +19 56 39.    1950   09.133.025          20 22 22.41 +20 06 18.4
061-09.1   NGC 6905        20 20 09.7   +19 56 38.    1950   30.002.012          20 22 23.61 +20 06 17.4
061-09.1   NGC 6905        20 20 09.1   +19 56 37.    1950   70.002.006          20 22 23.01 +20 06 16.4
061-09.1   NGC 6905        20 22 22.98  +20 06 17.2   2000   70.002.006 rad      20 22 22.98 +20 06 17.2
061-09.1   NGC 6905        20 20 09.16  +19 56 37.1   1950   GSC 1639-01907      20 22 23.07 +20 06 16.5
061-09.1   NGC 6905        20 20 09.0   +19 56 37.    1950   IRAS20201+1956      20 22 22.91 +20 06 16.4
083+05.1   KLW 7           20 22 15.9   +47 03 53.    2000   66.134.013          20 22 15.9  +47 03 53.
083+05.1   KLW 7           20 20 41.2   +46 54 15.    1950   Ko,Ku (1999)        20 22 16.59 +47 03 55.1
073-02.2 * GM 1-11         20 22 30.    +33 51 00.    1950   37.131.111          20 24 27.36 +34 00 47.2
073-02.2 * GM 1-11         20 22 28.7   +33 51 41.    1950   Ko,Ku (1999)        20 24 26.04 +34 01 28.1
073-02.1   K 3-76          20 23 09.14  +33 24 22.5   1950   52.002.003        * 20 25 07.18 +33 34 12.0
073-02.1   K 3-76          20 23 07.0   +33 25 04.    1950   70.002.006          20 25 05.02 +33 34 53.4
073-02.1   K 3-76          20 23 07.0   +33 25 01.    1950   Ko,Ku (1999)        20 25 05.02 +33 34 50.4
073-02.1   K 3-76          20 23 06.9   +33 24 59.    1950   IRAS20231+3324      20 25 04.92 +33 34 48.4
064-09.1 * K 4-43          20 25 57.4   +22 41 19.    1950   CGPN/Ko 65b         20 28 08.71 +22 51 18.8
064-09.1 * K 4-43          20 25 57.3   +22 41 26.    1950   18.133.025          20 28 08.61 +22 51 25.8
079+00.1 * KJPN 4          20 26 28.7   +40 10 08.    1950   Ko,Ku (1999)      * 20 28 17.22 +40 20 08.9
078+00.1   SD 1            20 27 30.1   +40 05 13.5   1950   11.133.011          20 29 18.90 +40 15 18.0
078+00.1   SD 1            20 27 30.2   +40 05 16.    1950   70.002.006          20 29 19.00 +40 15 20.5
038-25.1   A 70            20 28 53.2   -07 15 30.    1950   09.133.025          20 31 33.65 -07 05 19.0
038-25.1   A 70            20 28 52.7   -07 15 32.    1950   34.134.010          20 31 33.15 -07 05 21.1
038-25.1   A 70            20 28 52.8   -07 15 29.    1950   70.002.006          20 31 33.25 -07 05 18.1
038-25.1   A 70            20 31 33.10  -07 05 22.0   2000   70.002.006 rad      20 31 33.10 -07 05 22.0
086+05.1   We 1-10         20 30 19.2   +48 42 27.    1950   20.135.021          20 31 52.68 +48 52 40.9
086+05.1   We 1-10         20 30 18.9   +48 42 37.    1950   70.002.006          20 31 52.37 +48 52 50.8
086+05.1   We 1-10         20 30 19.1   +48 42 35.    1950   Ko,Ku (1999)        20 31 52.57 +48 52 48.8
085+04.1   A 71            20 30 46.5   +47 10 48.    1950   34.134.010          20 32 23.22 +47 21 03.5
085+04.1   A 71            20 30 46.7   +47 10 39.    1950   70.002.006          20 32 23.42 +47 20 54.5
063-12.1 * He 2-467        20 33 42.6   +20 01 07.    1950   18.133.025          20 35 57.30 +20 11 33.7
063-12.1 * He 2-467        20 33 42.6   +20 01 02.    1950   38.002.010          20 35 57.30 +20 11 28.7
063-12.1 * He 2-467        20 33 42.    +20 01 01.    1950   46.114.003          20 35 56.70 +20 11 27.7
063-12.1 * He 2-467        20 33 42.56  +20 01 02.2   1950   51.117.039          20 35 57.26 +20 11 28.9
078-02.1   K 4-53          20 40 21.2   +37 29 40.    1950   70.002.006          20 42 15.78 +37 40 28.5
078-02.1   K 4-53          20 42 16.03  +37 40 29.3   2000   70.002.006 rad      20 42 16.03 +37 40 29.3
078-02.1   K 4-53          20 40 21.8   +37 29 38.    1950   Ko,Ku (1999)        20 42 16.38 +37 40 26.6
078-02.1   K 4-53          20 40 22.1   +37 29 42.    1950   IRAS20403+3729      20 42 16.68 +37 40 30.6
072-07.1 * IRAS20406+2953  20 40 41.7   +29 53 16.    1950   Ko,Ku (1999)      * 20 42 46.15 +30 04 06.0
072-07.1 * IRAS20406+2953  20 40 41.5   +29 53 16.    1950   IRAS20406+2953      20 42 45.95 +30 04 06.0
084+01.1   K 4-55          20 43 25.7   +44 28 16.    1950   70.002.006          20 45 09.88 +44 39 14.4
084+01.1   K 4-55          20 45 10.54  +44 39 10.5   2000   70.002.006 rad      20 45 10.54 +44 39 10.5
084+01.1   K 4-55          20 43 26.0   +44 28 14.    1950   Ko,Ku (1999)        20 45 10.18 +44 39 12.4
088+04.1   K 3-78          20 43 49.4   +50 11 40.    1950   50.134.178          20 45 22.62 +50 22 39.4
088+04.1   K 3-78          20 43 49.47  +50 11 40.5   1950   52.002.003          20 45 22.69 +50 22 39.9
088+04.1   K 3-78          20 43 49.6   +50 11 40.    1950   70.002.006          20 45 22.82 +50 22 39.4
088+04.1   K 3-78          20 45 22.77  +50 22 43.3   2000   70.002.006 rad      20 45 22.77 +50 22 43.3
088+04.1   K 3-78          20 43 49.4   +50 11 38.    1950   IRAS20438+5011      20 45 22.62 +50 22 37.4
076-05.1 * LSII+34 26      20 46 17.1   +34 16 15.    1950   Ko,Ku (1999)        20 48 16.84 +34 27 23.2
076-05.1 * LSII+34 26      20 46 16.9   +34 16 22.    1950   LSII-Cat.           20 48 16.63 +34 27 30.2
076-05.1 * LSII+34 26      20 46 17.1   +34 16 17.    1950   GSC 2695-02549      20 48 16.83 +34 27 25.2
076-05.1 * LSII+34 26      20 48 16.64  +34 27 24.4   2000   TYC 269525491       20 48 16.64 +34 27 24.4
076-05.1 * LSII+34 26      20 46 16.6   +34 16 14.    1950   IRAS20462+3416      20 48 16.33 +34 27 22.2
059-18.1   A 72            20 47 40.4   +13 22 13.    1950   18.133.025          20 50 02.33 +13 33 26.4
059-18.1   A 72            20 47 40.1   +13 22 15.    1950   34.134.010          20 50 02.03 +13 33 28.4
059-18.1   A 72            20 47 40.2   +13 22 16.    1950   70.002.006          20 50 02.13 +13 33 29.4
059-18.1   A 72            20 47 39.1   +13 22 10.    1950   IRAS20476+1322      20 50 01.03 +13 33 23.3
092+05.1   K 3-79          20 51 46.3   +53 34 17.    1950   70.002.006          20 53 13.79 +53 45 42.0
092+05.1   K 3-79          20 53 14.70  +53 45 38.0   2000   70.002.006 rad      20 53 14.70 +53 45 38.0
092+05.1   K 3-79          20 51 46.3   +53 34 17.    1950   Ko,Ku (1999)        20 53 13.79 +53 45 42.0
086+00.1 * K 4-56          20 54 01.    +46 21 42.    1950   07.133.004          20 55 43.97 +46 33 14.6
086+00.1 * K 4-56          20 54 01.5   +46 21 40.    1950   Ko,Ku (1999)        20 55 44.48 +46 33 12.6
095+07.1   A 73            20 55 07.5   +57 14 21.    1950   34.134.010          20 56 26.26 +57 25 56.4
095+07.1   A 73            20 55 07.9   +57 14 25.    1950   70.002.006          20 56 26.65 +57 26 00.4
095+07.1   A 73            20 56 26.81  +57 26 02.9   2000   70.002.006 rad      20 56 26.81 +57 26 02.9
095+07.1   A 73            20 55 08.4   +57 14 26.    1950   IRAS20551+5714      20 56 27.16 +57 26 01.5
093+05.2   NGC 7008        20 57 04.23  +54 04 50.3   1880   CGPN/Wn 09        * 21 00 34.38 +54 33 02.5
093+05.2   NGC 7008        20 59 05.1   +54 20 47.    1950   CGPN/Ko 64d         21 00 32.74 +54 32 35.0
093+05.2   NGC 7008        20 59 05.1   +54 20 41.    1950   CGPN/Ko 65a         21 00 32.74 +54 32 29.0
093+05.2   NGC 7008        20 59 05.21  +54 20 47.7   1950   12.133.017          21 00 32.85 +54 32 35.7
093+05.2   NGC 7008        20 59 05.1   +54 20 55.    1950   50.134.178          21 00 32.73 +54 32 43.0
093+05.2   NGC 7008        20 59 05.5   +54 20 44.    1950   70.002.006          21 00 33.14 +54 32 32.0
093+05.2   NGC 7008        21 00 32.68  +54 32 39.4   2000   70.002.006 rad      21 00 32.68 +54 32 39.4
093+05.2   NGC 7008        20 59 04.9   +54 20 49.    1950   IRAS20590+5420      21 00 32.53 +54 32 37.0
037-34.1   NGC 7009        20 58 34.14  -11 46 12.9   1897   CGPN/We 03          21 04 10.57 -11 21 44.0
037-34.1   NGC 7009        20 57 38.86  -11 50 18.6   1880   CGPN/Wn 09          21 04 10.91 -11 21 50.7
037-34.1   NGC 7009        20 58 44.48  -11 45 33.7   1900   CGPN/Po 10          21 04 11.10 -11 21 47.1
037-34.1   NGC 7009        20 58 44.13  -11 45 33.6   1900   CGPN/Bs 11          21 04 10.76 -11 21 47.0
037-34.1   NGC 7009        20 58 44.16  -11 45 34.7   1900   CGPN/Go 16          21 04 10.79 -11 21 48.1
037-34.1   NGC 7009        20 58 44.18  -11 45 34.5   1900   CGPN/Lp 16          21 04 10.81 -11 21 47.9
037-34.1   NGC 7009        20 58 44.14  -11 45 35.6   1900   CGPN/Si 27          21 04 10.77 -11 21 49.0
037-34.1   NGC 7009        21 00 19.0   -11 38 41.3   1929   CGPN/Sr 30          21 04 10.83 -11 21 45.0
037-34.1   NGC 7009        21 01 27.6   -11 33 54.    1950   09.133.025          21 04 10.84 -11 21 56.6
037-34.1   NGC 7009        21 01 27.7   -11 33 52.    1950   11.133.008          21 04 10.94 -11 21 54.6
037-34.1   NGC 7009        21 01 27.6   -11 33 45.    1950   70.002.006          21 04 10.84 -11 21 47.6
037-34.1   NGC 7009        21 04 10.82  -11 21 48.5   2000   70.002.006 rad      21 04 10.82 -11 21 48.5
037-34.1   NGC 7009        21 04 10.79  -11 21 47.7   2000   HIP 103992          21 04 10.79 -11 21 47.7
037-34.1   NGC 7009        21 04 10.85  -11 21 48.2   2000   TYC 577918041       21 04 10.85 -11 21 48.2
037-34.1   NGC 7009        21 01 27.4   -11 33 48.    1950   IRAS21014-1133      21 04 10.64 -11 21 50.6
006-41.1   PaRu 1-1        21 02 44.5   -37 20 18.7   1950   50.134.235        * 21 05 53.51 -37 08 16.6
006-41.1   PaRu 1-1        21 02 44.7   -37 20 44.    1950   70.002.006          21 05 53.72 -37 08 41.9
006-41.1   PaRu 1-1        21 02 44.8   -37 20 44.    1950   Ko,Ku (1999)        21 05 53.82 -37 08 41.9
089+00.1   NGC 7026        21 02 52.85  +47 27 03.7   1900   CGPN/Kb 09          21 06 18.69 +47 51 09.3
089+00.1   NGC 7026        21 04 35.6   +47 39 02.    1950   CGPN/Ko 64d         21 06 18.62 +47 51 07.2
089+00.1   NGC 7026        21 04 35.5   +47 39 03.    1950   CGPN/Koal 65        21 06 18.52 +47 51 08.2
089+00.1   NGC 7026        21 04 35.58  +47 39 01.9   1950   12.133.017          21 06 18.60 +47 51 07.1
089+00.1   NGC 7026        21 04 35.5   +47 39 02.    1950   41.134.007          21 06 18.52 +47 51 07.2
089+00.1   NGC 7026        21 04 35.56  +47 39 01.9   1950   52.002.040          21 06 18.58 +47 51 07.1
089+00.1   NGC 7026        21 04 35.5   +47 39 03.    1950   65.134.076          21 06 18.52 +47 51 08.2
089+00.1   NGC 7026        21 04 35.5   +47 39 03.    1950   70.002.006          21 06 18.52 +47 51 08.2
089+00.1   NGC 7026        21 06 18.73  +47 51 07.5   2000   70.002.006 rad      21 06 18.73 +47 51 07.5
089+00.1   NGC 7026        21 04 35.4   +47 39 02.    1950   St,Sa (1977)        21 06 18.42 +47 51 07.2
089+00.1   NGC 7026        21 04 35.68  +47 39 02.7   1950   GSC 3592-02931      21 06 18.70 +47 51 07.9
089+00.1   NGC 7026        21 04 36.0   +47 39 02.    1950   IRAS21046+4739      21 06 19.02 +47 51 07.3
084-03.1   NGC 7027        21 03 17.51  +41 49 59.8   1900   CGPN/Bs 11          21 07 01.68 +42 14 08.8
084-03.1   NGC 7027        21 05 09.40  +42 02 03.1   1950   CGPN/AGK2           21 07 01.59 +42 14 10.3
084-03.1   NGC 7027        21 05 09.4   +42 02 03.    1950   CGPN/Ko 64d         21 07 01.59 +42 14 10.2
084-03.1   NGC 7027        21 05 09.50  +42 02 03.1   1950   11.133.008          21 07 01.69 +42 14 10.3
084-03.1   NGC 7027        21 05 09.4   +42 02 02.8   1950   11.133.011          21 07 01.59 +42 14 10.0
084-03.1   NGC 7027        21 05 09.48  +42 02 02.8   1950   31.135.014          21 07 01.67 +42 14 10.0
084-03.1   NGC 7027        21 05 09.4   +42 02 05.    1950   39.134.039          21 07 01.59 +42 14 12.2
084-03.1   NGC 7027        21 05 09.5   +42 02 04.    1950   39.134.039          21 07 01.69 +42 14 11.2
084-03.1   NGC 7027        21 05 09.5   +42 02 04.    1950   70.002.006          21 07 01.69 +42 14 11.2
084-03.1   NGC 7027        21 07 01.73  +42 14 10.2   2000   70.002.006 rad      21 07 01.73 +42 14 10.2
084-03.1   NGC 7027        21 05 09.1   +42 02 01.    1950   St,Sa (1977)        21 07 01.29 +42 14 08.2
084-03.1   NGC 7027        21 05 09.46  +42 02 02.6   1950   SAO 50463           21 07 01.65 +42 14 09.8
084-03.1   NGC 7027        21 07 01.46  +42 14 10.5   2000   TYC 317607981       21 07 01.46 +42 14 10.5
084-03.1   NGC 7027        21 05 09.4   +42 02 03.    1950   IRAS2105+4202       21 07 01.59 +42 14 10.2
084-04.1   K 3-80          21 05 45.6   +40 45 44.    1950   70.002.006          21 07 39.72 +40 57 53.0
084-04.1   K 3-80          21 07 39.56  +40 57 51.5   2000   70.002.006 rad      21 07 39.56 +40 57 51.5
084-04.1   K 3-80          21 05 45.7   +40 45 44.    1950   Ko,Ku (1999)        21 07 39.83 +40 57 53.0
091+01.1   We 1-11         21 09 13.8   +50 34 48.    1950   20.135.021        * 21 10 52.49 +50 47 07.0
091+01.1   We 1-11         21 09 13.5   +50 34 56.    1950   70.002.006          21 10 52.18 +50 47 14.9
091+01.1   We 1-11         21 10 52.33  +50 47 15.7   2000   70.002.006 rad      21 10 52.33 +50 47 15.7
091+01.1   We 1-11         21 09 13.9   +50 34 55.    1950   Ko,Ku (1999)        21 10 52.58 +50 47 14.0
089-00.1   Sh 1-89         21 12 22.5   +47 33 58.    1950   70.002.006          21 14 07.50 +47 46 26.3
